month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2009-04,Vermont,0,,820,1254,,55,0,0,0,,0,0,,,,,,,,,,,,,2129
2009-04,Virgin Islands,185,,25,3,,0,0,0,0,,0,0,,,,,,,,,,,,,213
2009-04,Virginia,0,,14750,10959,,394,0,0,0,,0,0,,,,,,,,,,,,,26103
2009-04,Washington,9982,,10692,9498,,766,2,2,4,,678,874,,,,,,,,,,,,,32498
2009-04,West Virginia,42,,4707,5147,,340,0,4,10,,561,1426,,,,,,,,,,,,,12237
2009-04,Wisconsin,0,,7041,12200,,165,0,0,0,,4,165,,,,,,,,,,,,,19575
2009-04,Wyoming,899,,1525,2107,,106,25,0,3,,80,186,,,,,,,,,,,,,4931
2009-03,Alabama,0,,12222,12307,,738,0,11,9,,1211,1451,,,,,,,,,,,,,27949
2009-03,Alaska,0,,2063,2564,,216,0,7,8,,135,147,,,,,,,,,,,,,5140
2009-03,Arizona,3754,,9136,6920,,719,0,2,1,,726,508,,,,,,,,,,,,,21766
2009-03,Arkansas,4120,,6679,6223,,289,8,7,11,,504,1331,,,,,,,,,,,,,19172
2009-03,California,20810,,25647,25791,,0,0,0,0,,0,0,,,,,,,,,,,,,72248
2009-03,Colorado,0,,13812,13380,,4875,0,0,0,,0,0,,,,,,,,,,,,,32067
2009-03,Connecticut,12767,,4862,4072,,166,12,0,0,,0,0,,,,,,,,,,,,,21879
2009-03,Delaware,0,,1016,961,,54,0,0,0,,0,0,,,,,,,,,,,,,2031
2009-03,District of Columbia,0,,40,0,,0,0,0,0,,0,0,,,,,,,,,,,,,40
2009-03,Florida,0,,33030,19076,,1665,897,8,1,,595,374,,,,,,,,,,,,,55646
2009-03,Georgia,16919,,12007,8976,,580,0,13,29,,890,1221,,,,,,,,,,,,,40635
2009-03,Guam,0,,10,17,,0,0,0,0,,0,0,,,,,,,,,,,,,27
2009-03,Hawaii,1086,,0,0,,0,0,0,0,,0,0,,,,,,,,,,,,,1086
2009-03,Idaho,2675,,2885,4852,,226,0,1,4,,180,458,,,,,,,,,,,,,11281
2009-03,Illinois,48193,,11271,12079,,523,0,0,0,,0,0,,,,,,,,,,,,,72066
2009-03,Indiana,3,,13079,11272,,962,0,0,2,,3,420,,,,,,,,,,,,,25741
2009-03,Iowa,8919,,62,4418,,22,0,0,2,,1,118,,,,,,,,,,,,,13542
2009-03,Kansas,0,,6893,6182,,497,0,1,2,,284,342,,,,,,,,,,,,,14201
2009-03,Kentucky,152669,,9861,9571,,720,0,6,12,,960,1515,,,,,,,,,,,,,175314
2009-03,Louisiana,0,,10781,8223,,643,0,3,2,,628,787,,,,,,,,,,,,,21067
2009-03,Maine,0,,2445,2998,,203,0,7,22,,31,76,,,,,,,,,,,,,5782
2009-03,Mariana Islands,0,,0,0,,0,0,0,0,,0,0,,,,,,,,,,,,,0
2009-03,Maryland,0,,5564,4027,,24,0,2,2,,33,81,,,,,,,,,,,,,9733
2009-03,Massachusetts,4170,,3372,2355,,223,15,0,0,,0,0,,,,,,,,,,,,,10135
2009-03,Michigan,22034,,3089,13122,,279,0,0,1,,1,277,,,,,,,,,,,,,38803
2009-03,Minnesota,12861,,7683,11212,,470,0,0,1,,58,410,,,,,,,,,,,,,32695
2009-03,Mississippi,254,,5391,5577,,319,0,41,50,,601,956,,,,,,,,,,,,,13189
2009-03,Missouri,1471,,18212,14060,,1034,0,2,13,,374,1048,,,,,,,,,,,,,36214
2009-03,Montana,998,,2914,4365,,284,0,3,1,,283,752,,,,,,,,,,,,,9600
2009-03,Nebraska,3629,,10,2343,,18,4,0,0,,0,88,,,,,,,,,,,,,6092
2009-03,Nevada,1156,,5254,4424,,311,0,0,0,,246,145,,,,,,,,,,,,,11536
2009-03,New Hampshire,1715,,2819,2824,,8,4,0,1,,0,5,,,,,,,,,,,,,7376
2009-03,New Jersey,0,,3011,2150,,103,2,0,0,,0,0,,,,,,,,,,,,,5266
2009-03,New Mexico,636,,4384,4491,,366,0,5,12,,280,583,,,,,,,,,,,,,10757
2009-03,New York,3443,,5447,13506,,378,13,0,0,,0,7,,,,,,,,,,,,,22794
2009-03,North Carolina,22455,,265,12004,,391,0,10,27,,870,1610,,,,,,,,,,,,,37632
2009-03,North Dakota,476,,1033,2134,,75,0,0,1,,36,91,,,,,,,,,,,,,3846
2009-03,Ohio,0,,22991,15972,,1474,0,23,60,,524,718,,,,,,,,,,,,,41762
2009-03,Oklahoma,0,,10104,8493,,790,0,9,6,,834,1444,,,,,,,,,,,,,21680
2009-03,Oregon,151,,9003,11134,,618,0,0,0,,0,0,,,,,,,,,,,,,20906
2009-03,Pennsylvania,282,,4,69206,,182,1,0,0,,0,0,,,,,,,,,,,,,69675
2009-03,Puerto Rico,0,,588,117,,22,0,0,0,,0,0,,,,,,,,,,,,,727
2009-03,Rhode Island,0,,781,621,,155,0,0,0,,0,0,,,,,,,,,,,,,1557
2009-03,South Carolina,4718,,8144,5443,,320,3,4,5,,437,607,,,,,,,,,,,,,19681
2009-03,South Dakota,0,,1944,3512,,119,0,0,0,,47,154,,,,,,,,,,,,,5776
2009-03,Tennessee,4698,,17333,12230,,638,0,0,0,,0,0,,,,,,,,,,,,,34899
2009-03,Texas,22322,,39711,30837,,2779,0,31,40,,3007,3645,,,,,,,,,,,,,102372
2009-03,Utah,9925,,3825,4437,,215,0,0,0,,0,0,,,,,,,,,,,,,18402
2009-03,Vermont,0,,1057,1324,,75,0,0,0,,0,0,,,,,,,,,,,,,2456
2009-03,Virgin Islands,152,,23,4,,0,0,0,0,,0,0,,,,,,,,,,,,,179
2009-03,Virginia,0,,15879,12574,,470,0,0,0,,0,0,,,,,,,,,,,,,28923
2009-03,Washington,9768,,12231,11231,,981,7,4,6,,727,906,,,,,,,,,,,,,35861
2009-03,West Virginia,0,,5468,5967,,363,0,6,15,,550,1329,,,,,,,,,,,,,13698
2009-03,Wisconsin,0,,8549,15092,,28,0,0,0,,6,188,,,,,,,,,,,,,23863
2009-03,Wyoming,842,,1900,2447,,114,26,3,2,,68,192,,,,,,,,,,,,,5594
2009-02,Alabama,0,,13196,12349,,765,0,12,10,,1792,2267,,,,,,,,,,,,,30391
2009-02,Alaska,0,,1927,2192,,225,0,5,3,,130,170,,,,,,,,,,,,,4652
2009-02,Arizona,3340,,9097,6842,,627,0,1,1,,929,586,,,,,,,,,,,,,21423
2009-02,Arkansas,3456,,7254,6875,,450,0,7,28,,874,2490,,,,,,,,,,,,,21434
2009-02,California,20599,,21699,20438,,0,0,0,0,,0,0,,,,,,,,,,,,,62736
2009-02,Colorado,0,,12676,11917,,4596,0,0,0,,0,0,,,,,,,,,,,,,29189
2009-02,Connecticut,10969,,4552,3581,,157,5,0,0,,0,0,,,,,,,,,,,,,19264
2009-02,Delaware,0,,1050,793,,43,0,0,0,,0,0,,,,,,,,,,,,,1886
2009-02,District of Columbia,0,,40,0,,0,0,0,0,,0,0,,,,,,,,,,,,,40
2009-02,Florida,0,,31718,18854,,1417,495,7,3,,788,580,,,,,,,,,,,,,53862
2009-02,Georgia,15704,,14544,9694,,692,0,16,43,,1370,2163,,,,,,,,,,,,,44226
2009-02,Guam,0,,18,16,,0,0,0,0,,0,0,,,,,,,,,,,,,34
2009-02,Hawaii,792,,0,0,,0,0,0,0,,0,0,,,,,,,,,,,,,792
2009-02,Idaho,2009,,2716,3887,,229,0,3,6,,251,750,,,,,,,,,,,,,9851
2009-02,Illinois,39158,,9434,9809,,537,0,0,0,,0,0,,,,,,,,,,,,,58938
2009-02,Indiana,7,,12371,10320,,756,0,0,2,,5,670,,,,,,,,,,,,,24131
2009-02,Iowa,7450,,39,3526,,15,0,0,5,,4,160,,,,,,,,,,,,,11199
2009-02,Kansas,0,,6095,5784,,493,0,1,4,,409,482,,,,,,,,,,,,,13268
2009-02,Kentucky,148056,,10137,9677,,902,0,13,18,,1554,2747,,,,,,,,,,,,,173104
2009-02,Louisiana,0,,10891,8192,,571,0,4,4,,917,1060,,,,,,,,,,,,,21639
2009-02,Maine,0,,1965,2301,,160,0,8,27,,47,168,,,,,,,,,,,,,4676
2009-02,Mariana Islands,0,,0,0,,0,0,0,0,,0,0,,,,,,,,,,,,,0
2009-02,Maryland,0,,4732,4308,,26,1,1,2,,54,147,,,,,,,,,,,,,9271
2009-02,Massachusetts,3518,,2790,1723,,198,1,0,0,,0,0,,,,,,,,,,,,,8230
2009-02,Michigan,18315,,2616,10944,,255,0,0,0,,1,342,,,,,,,,,,,,,32473
2009-02,Minnesota,8984,,5961,7939,,338,0,0,6,,100,567,,,,,,,,,,,,,23895
2009-02,Mississippi,282,,6683,6465,,416,0,20,40,,1051,1642,,,,,,,,,,,,,16599
2009-02,Missouri,1076,,17405,13693,,1053,0,1,12,,543,1881,,,,,,,,,,,,,35664
2009-02,Montana,847,,2427,3740,,258,0,1,0,,377,1149,,,,,,,,,,,,,8799
2009-02,Nebraska,3178,,10,2141,,13,2,0,2,,2,127,,,,,,,,,,,,,5475
2009-02,Nevada,1041,,4777,3495,,323,0,0,0,,326,192,,,,,,,,,,,,,10154
2009-02,New Hampshire,1044,,2567,2285,,1,0,0,0,,0,13,,,,,,,,,,,,,5910
2009-02,New Jersey,0,,2444,1799,,94,6,0,0,,0,0,,,,,,,,,,,,,4343
2009-02,New Mexico,374,,4453,4332,,345,0,2,16,,407,946,,,,,,,,,,,,,10875
2009-02,New York,2378,,4576,11605,,337,5,0,0,,0,9,,,,,,,,,,,,,18910
2009-02,North Carolina,21758,,317,13072,,489,0,11,27,,1492,2706,,,,,,,,,,,,,39872
2009-02,North Dakota,350,,1043,2042,,79,0,0,0,,27,141,,,,,,,,,,,,,3682
2009-02,Ohio,0,,21117,14200,,1540,0,18,58,,784,1222,,,,,,,,,,,,,38939
2009-02,Oklahoma,0,,11205,8972,,889,0,6,11,,1264,2200,,,,,,,,,,,,,24547
2009-02,Oregon,29,,7981,9473,,580,0,0,0,,0,0,,,,,,,,,,,,,18063
2009-02,Pennsylvania,203,,0,57150,,191,0,0,0,,0,0,,,,,,,,,,,,,57544
2009-02,Puerto Rico,0,,507,89,,13,0,0,0,,0,0,,,,,,,,,,,,,609
2009-02,Rhode Island,0,,671,551,,133,0,0,0,,0,0,,,,,,,,,,,,,1355
2009-02,South Carolina,3390,,9482,5907,,384,0,4,4,,731,1056,,,,,,,,,,,,,20958
2009-02,South Dakota,0,,1767,3402,,124,0,2,0,,67,252,,,,,,,,,,,,,5614
2009-02,Tennessee,2027,,18514,12519,,741,0,0,0,,0,0,,,,,,,,,,,,,33801
2009-02,Texas,9276,,42121,31716,,2854,0,54,43,,4480,5648,,,,,,,,,,,,,96192
2009-02,Utah,7240,,4319,4384,,194,0,0,0,,0,0,,,,,,,,,,,,,16137
2009-02,Vermont,0,,1050,1182,,82,0,0,0,,0,0,,,,,,,,,,,,,2314
2009-02,Virgin Islands,106,,18,2,,0,0,0,0,,0,0,,,,,,,,,,,,,126
2009-02,Virginia,0,,16705,12591,,467,0,0,0,,0,0,,,,,,,,,,,,,29763
2009-02,Washington,8783,,11418,10296,,835,0,2,7,,864,1098,,,,,,,,,,,,,33303
2009-02,West Virginia,0,,5511,5859,,445,0,6,21,,794,2461,,,,,,,,,,,,,15097
2009-02,Wisconsin,0,,6283,10441,,6,0,0,0,,8,287,,,,,,,,,,,,,17025
2009-02,Wyoming,542,,1701,2272,,124,10,2,2,,105,292,,,,,,,,,,,,,5050
2009-01,Alabama,0,,12280,12563,,777,0,5,15,,1779,2351,,,,,,,,,,,,,29770
2009-01,Alaska,0,,1783,1959,,217,0,8,5,,115,140,,,,,,,,,,,,,4227
2009-01,Arizona,3329,,8304,6642,,563,0,2,2,,864,587,,,,,,,,,,,,,20293
2009-01,Arkansas,2839,,5567,6446,,365,0,4,26,,759,1813,,,,,,,,,,,,,17819
2009-01,California,29229,,21603,21205,,0,2,0,0,,0,0,,,,,,,,,,,,,72039
2009-01,Colorado,1,,12325,11576,,4291,0,0,0,,0,0,,,,,,,,,,,,,28193
2009-01,Connecticut,10731,,4130,3506,,151,75,0,0,,0,0,,,,,,,,,,,,,18593
2009-01,Delaware,0,,971,848,,41,0,0,0,,0,0,,,,,,,,,,,,,1860
2009-01,District of Columbia,0,,33,1,,0,0,0,0,,0,0,,,,,,,,,,,,,34
2009-01,Florida,0,,29351,18574,,1384,425,3,1,,826,605,,,,,,,,,,,,,51169
2009-01,Georgia,15218,,11415,9324,,543,0,27,56,,1257,1863,,,,,,,,,,,,,39703
2009-01,Guam,0,,22,30,,2,0,0,0,,0,0,,,,,,,,,,,,,54
2009-01,Hawaii,894,,0,0,,0,0,0,0,,0,0,,,,,,,,,,,,,894
2009-01,Idaho,1940,,2404,3506,,219,0,5,6,,240,583,,,,,,,,,,,,,8903
2009-01,Illinois,43131,,9012,9485,,440,0,0,0,,0,0,,,,,,,,,,,,,62068
2009-01,Indiana,0,,11648,10284,,790,0,0,0,,2,472,,,,,,,,,,,,,23196
2009-01,Iowa,8498,,35,3305,,33,0,0,1,,3,112,,,,,,,,,,,,,11987
2009-01,Kansas,0,,6488,6418,,471,0,2,3,,345,404,,,,,,,,,,,,,14131
2009-01,Kentucky,145120,,8922,8631,,875,0,10,16,,1347,2114,,,,,,,,,,,,,167035
